voter_id,candidate_name,pc_name
Morena_V032228,Uttam Singh Mittal,Morena
Morena_V032229,Vijay Kumar,Morena
Morena_V032230,Gandrv,Morena
Morena_V032231,Ramniwas Kushwah,Morena
Morena_V032232,Mahesh Jatav,Morena
Morena_V032233,Satyendra Jain Shammi,Morena
Morena_V032234,Jogendr,Morena
Morena_V032235,Ram Sewak,Morena
Morena_V032236,Devendra Singh Sikarwar,Morena
Morena_V032237,Vivek Apte,Morena
Morena_V032238,Dhallu (Allahbaksh),Morena
Morena_V032239,Mahesh Singh Jatav,Morena
Morena_V032240,Anita Hitendra Choudhary,Morena
Morena_V032241,Narendra Singh,Morena
Morena_V032242,Kalawati Ramesh Argal,Morena
Morena_V032243,Rajveer Singh,Morena
Morena_V032244,Jugal Kishor Pippal,Morena
Morena_V032245,Ad. Baijnath Kushwaha,Morena
Morena_V032246,Balveer Singh Dandotiya,Morena
Morena_V032247,Ramniwas Rawat,Morena
Morena_V032248,Narendra Singh Tomar,Morena
Bhind_V032249,R.J.Jatav,Bhind
Bhind_V032250,Shankar Lal Verma,Bhind
Bhind_V032251,Bhagirath,Bhind
Bhind_V032252,Ramsevak Morya,Bhind
Bhind_V032253,Tulsiram Dhanuk Thekedar,Bhind
Bhind_V032254,Shriram Rahul,Bhind
Bhind_V032255,Lalaram,Bhind
Bhind_V032256,Veerendra Kumar Goyal,Bhind
Bhind_V032257,Shailendra Singh Alias Kallu,Bhind
Bhind_V032258,Nand Kishor Kori,Bhind
Bhind_V032259,D.R.Rahul,Bhind
Bhind_V032260,Dr. Bhagirath Prasad,Bhind
Bhind_V032261,Ashok Argal,Bhind
Gwalior_V032262,Pankaj Goswami,Gwalior
Gwalior_V032263,Saeed Khan Dabbu,Gwalior
Gwalior_V032264,Ramesh Chandra Sharma,Gwalior
Gwalior_V032265,Ram Ratan Kuswah,Gwalior
Gwalior_V032266,Rajesh Kumar Sharma,Gwalior
Gwalior_V032267,Anand Kumar,Gwalior
Gwalior_V032268,Gautam Singh Rajput Kushwah,Gwalior
Gwalior_V032269,Dr. Ram Gopal Advocate,Gwalior
Gwalior_V032270,Devendra Bhargava Advocate,Gwalior
Gwalior_V032271,Alok Joshi,Gwalior
Gwalior_V032272,Anand Singh Kushwah Ramayne,Gwalior
Gwalior_V032273,Shri Krishna Alias Siriya,Gwalior
Gwalior_V032274,Kaptan Singh Master,Gwalior
Gwalior_V032275,Komal Anuragi,Gwalior
Gwalior_V032276,Lakhpat Singh Kirar,Gwalior
Gwalior_V032277,Yasmin Khan,Gwalior
Gwalior_V032278,Deepak Kumar Bansal Rangwale,Gwalior
Gwalior_V032279,Padam Singh Dhakad,Gwalior
Gwalior_V032280,Avtar Singh,Gwalior
Gwalior_V032281,Jagadish Gobara,Gwalior
Gwalior_V032282,Ajab Singh Kushwah,Gwalior
Gwalior_V032283,Ashok Singh,Gwalior
Gwalior_V032284,Yashodhara Raje Scindia,Gwalior
Guna_V032285,Pt.Ashok Sharma Bade Bhaiya,Guna
Guna_V032286,Anil Dwivedi,Guna
Guna_V032287,Ishlam Khan Raian,Guna
Guna_V032288,Maniram Jatav,Guna
Guna_V032289,Lalu Urf Atal Lal,Guna
Guna_V032290,Kishorilal Chaurasiya Guna Wale,Guna
Guna_V032291,Abdul Rasheed,Guna
Guna_V032292,P.Mahesh Chandar Shashtri,Guna
Guna_V032293,Mahadev Prasad Tiwari,Guna
Guna_V032294,Mohammd Irshada Quazi,Guna
Guna_V032295,Krishna Kant Chaubey Pappu Maharaj,Guna
Guna_V032296,Lakhan Lal,Guna
Guna_V032297,Hajari Lal Kotia Rathor,Guna
Guna_V032298,Vijay Kumar Jain,Guna
Guna_V032299,Suman Singh Sikarwar Advocate,Guna
Guna_V032300,Lokpal Lodhi,Guna
Guna_V032301,Dr.Narottam Mishra,Guna
Guna_V032302,Jyotiraditya Madhavrao Scindia,Guna
Sagar_V032303,Vinod Diwar Gound,Sagar
Sagar_V032304,Sidharth Boudha Ahirwar,Sagar
Sagar_V032305,Dhan Singh Ahirwar,Sagar
Sagar_V032306,Ashok Mishra,Sagar
Sagar_V032307,Sanjay Bhai Advocate Ravidasi,Sagar
Sagar_V032308,Gomat Singh Maharaj Singh Dangi,Sagar
Sagar_V032309,Arvind Dangi,Sagar
Sagar_V032310,Ramkishan Rama,Sagar
Sagar_V032311,Ahirwar Naresh Boudha,Sagar
Sagar_V032312,Gouri Singh Yadav,Sagar
Sagar_V032313,Aslam Sher Khan,Sagar
Sagar_V032314,Bhupendra Singh,Sagar
Tikamgarh_V032315,Ahirwar Gyadin,Tikamgarh
Tikamgarh_V032316,Kharga Prasad,Tikamgarh
Tikamgarh_V032317,Chaman Lal Bawara,Tikamgarh
Tikamgarh_V032318,Kamlapat Kumhar,Tikamgarh
Tikamgarh_V032319,Vishan Lal Bashnkar,Tikamgarh
Tikamgarh_V032320,Ahirwar Ramswaroop,Tikamgarh
Tikamgarh_V032321,Dayaram,Tikamgarh
Tikamgarh_V032322,Ramcharan Ahirwar,Tikamgarh
Tikamgarh_V032323,Laxmi Prasad Ahirwar,Tikamgarh
Tikamgarh_V032324,Ahirwar Jagdish Prasad,Tikamgarh
Tikamgarh_V032325,Shripat Shikshak,Tikamgarh
Tikamgarh_V032326,Parwat Lal,Tikamgarh
Tikamgarh_V032327,Vrindavan Ahirwar,Tikamgarh
Tikamgarh_V032328,G.D.,Tikamgarh
Tikamgarh_V032329,Chintaman Kori Rampuriya,Tikamgarh
Tikamgarh_V032330,Ahirwar Vrindavan,Tikamgarh
Tikamgarh_V032331,Virendra Kumar,Tikamgarh
Damoh_V032332,Shivraj Bhaiya,Damoh
Damoh_V032333,Manoj Devaliya,Damoh
Damoh_V032334,Gaffar Ali,Damoh
Damoh_V032335,Bhagirath Kurmi,Damoh
Damoh_V032336,Chandrabhan Bhaiya Jatashankar Colony Damoh,Damoh
Damoh_V032337,Shivraj Singh Nayakheda Appchand,Damoh
Damoh_V032338,Gopal Bhaiya,Damoh
Damoh_V032339,Vijay Singh Rajpoot,Damoh
Damoh_V032340,Shivraj Singh Banda,Damoh
Damoh_V032341,Hariram Thakur,Damoh
Damoh_V032342,Chandrabhan Bhaiya Parsoria Nahar,Damoh
Damoh_V032343,Shivraj Bhaiya Bade Thakur,Damoh
Damoh_V032344,Shiv Raj Alias Bade Bhaiya,Damoh
Damoh_V032345,Nanne Lal,Damoh
Damoh_V032346,Janki Prasad,Damoh
Damoh_V032347,Kashiram Alias Kamlesh Dhurve,Damoh
Damoh_V032348,Ramphool Dahayat,Damoh
Damoh_V032349,Jayant Bhaiya,Damoh
Damoh_V032350,Ahir Kamla Yadav,Damoh
Damoh_V032351,Chandrabhan Bhaiya,Damoh
Damoh_V032352,Shivraj Bhaiya,Damoh
Khajuraho_V032353,Akanchha Jain,Khajuraho
Khajuraho_V032354,Akeel Khan,Khajuraho
Khajuraho_V032355,Krishna Sharan Singh (Raja Bhaiya),Khajuraho
Khajuraho_V032356,Surya Bhan Singh 'Yadav Guruji',Khajuraho
Khajuraho_V032357,Rajendra Ahirwar,Khajuraho
Khajuraho_V032358,M. Shakil,Khajuraho
Khajuraho_V032359,Shabnam (Mousi),Khajuraho
Khajuraho_V032360,Ram Nath Lodhi,Khajuraho
Khajuraho_V032361,Saroj Bachchan Nayak,Khajuraho
Khajuraho_V032362,Narendra Kumar,Khajuraho
Khajuraho_V032363,Shukl Sitaram,Khajuraho
Khajuraho_V032364,Jayawant Singh,Khajuraho
Khajuraho_V032365,Sewa Lal Patel,Khajuraho
Khajuraho_V032366,Raja Paterya,Khajuraho
Khajuraho_V032367,Jeetendra Singh Bundela,Khajuraho
Satna_V032368,Pramila,Satna
Satna_V032369,Girja Singh Patel,Satna
Satna_V032370,B Ballabh Charya,Satna
Satna_V032371,Rajesh Singh Baghel,Satna
Satna_V032372,Sunderlal Chaudhari,Satna
Satna_V032373,Shobhnath Sen,Satna
Satna_V032374,Munni Kranti,Satna
Satna_V032375,Ramayan Chaudhari,Satna
Satna_V032376,Onkar Singh,Satna
Satna_V032377,Ashok Kumar Kushwaha,Satna
Satna_V032378,Ram Sajivan,Satna
Satna_V032379,Ramvishwas Basore,Satna
Satna_V032380,Chhotelal Singh Gond,Satna
Satna_V032381,Chhotelal,Satna
Satna_V032382,Ashok Kushwaha,Satna
Satna_V032383,Manish Kumar Jain,Satna
Satna_V032384,Bhaiyalal Urmaliya,Satna
Satna_V032385,Sudhir Singh Tomar,Satna
Satna_V032386,Pt. Rajaram Tripathi,Satna
Satna_V032387,Sukhlal Kushwaha,Satna
Satna_V032388,Ganesh Singh,Satna
Rewa_V032389,Ramkishan Nirat (Saket),Rewa
Rewa_V032390,Ramayan Prasad Patel,Rewa
Rewa_V032391,Md. Akeel Khan (Bachcha Bhai),Rewa
Rewa_V032392,Jaikaran Saket,Rewa
Rewa_V032393,Salma,Rewa
Rewa_V032394,Sukhendra Pratap,Rewa
Rewa_V032395,Brahmduttmishra Alias Chhote Muraitha,Rewa
Rewa_V032396,Vimala Sondhia,Rewa
Rewa_V032397,Sundar Lal,Rewa
Rewa_V032398,Badri Prasad Kushwaha,Rewa
Rewa_V032399,Hiralal Vishwakarma,Rewa
Rewa_V032400,Pushpraj Singh,Rewa
Rewa_V032401,Chandra Mani Tripathi,Rewa
Rewa_V032402,Sunder Lal Tiwari,Rewa
Rewa_V032403,Deoraj Singh Patel,Rewa
Sidhi_V032404,Lolar Singh Ureti,Sidhi
Sidhi_V032405,Baboolal Jaiswal,Sidhi
Sidhi_V032406,Madan Mohan Jaiswal (Advocate),Sidhi
Sidhi_V032407,Ramakant Pandey Malaihna,Sidhi
Sidhi_V032408,Mahendra Bhaiya (Dikshit),Sidhi
Sidhi_V032409,Manik Singh,Sidhi
Sidhi_V032410,Veena Singh Neti,Sidhi
Sidhi_V032411,Ashok Kumar Shah,Sidhi
Sidhi_V032412,Veena Singh (Veena Didi),Sidhi
Sidhi_V032413,Indrajeet Kumar,Sidhi
Sidhi_V032414,Govind Prasad Mishra,Sidhi
Shahdol_V032415,Krishn Pal Singh Pavel,Shahdol
Shahdol_V032416,Ganpat Gond,Shahdol
Shahdol_V032417,Chandra Pratap Singh (Baba Sahab),Shahdol
Shahdol_V032418,Sadan Singh Bharia,Shahdol
Shahdol_V032419,Manohar Singh Maravi,Shahdol
Shahdol_V032420,Ramratan Singh Pavle,Shahdol
Shahdol_V032421,Narendra Singh Maravi,Shahdol
Shahdol_V032422,Rajesh Nandini Singh,Shahdol
Jabalpur_V032423,Rajkumari Singh,Jabalpur
Jabalpur_V032424,Ashok Kumar Sharma,Jabalpur
Jabalpur_V032425,Rakesh Sonkar (Pramukh Dhai Akshar),Jabalpur
Jabalpur_V032426,Ravi Mahobia (Kundam),Jabalpur
Jabalpur_V032427,Dr. Mukesh Mehrotra,Jabalpur
Jabalpur_V032428,Hari Singh Maravi,Jabalpur
Jabalpur_V032429,Meerchand Patel (Kachhvaha),Jabalpur
Jabalpur_V032430,Sunil Patel,Jabalpur
Jabalpur_V032431,Aziz Qureshi,Jabalpur
Jabalpur_V032432,Advocate Rameshwar Neekhra,Jabalpur
Jabalpur_V032433,Rakesh Singh,Jabalpur
Mandla_V032434,Bhagat Singh Varkede,Mandla
Mandla_V032435,Sunita Neti,Mandla
Mandla_V032436,Chandra Shekhar Dhurwey,Mandla
Mandla_V032437,Maneshwari Naik,Mandla
Mandla_V032438,Chambal Sing Marawee,Mandla
Mandla_V032439,Dev Singh Bhalavi,Mandla
Mandla_V032440,Shivcharan Uikey,Mandla
Mandla_V032441,Udal Singh Dhurwey,Mandla
Mandla_V032442,Sahdeo Prasad Maravi,Mandla
Mandla_V032443,Prem Singh Maravi,Mandla
Mandla_V032444,Jhank Singh Kushre,Mandla
Mandla_V032445,Jalso Dhurwey,Mandla
Mandla_V032446,Faggan Singh Kulaste,Mandla
Mandla_V032447,Basori Singh Masram,Mandla
Balaghat_V032448,Advocate Azhar Ul Alim,Balaghat
Balaghat_V032449,Anju Ashok Uikey,Balaghat
Balaghat_V032450,Sandeep Santram,Balaghat
Balaghat_V032451,Shriram Thakur,Balaghat
Balaghat_V032452,Govardhan Patle Urf Hitlar,Balaghat
Balaghat_V032453,Pooranlal Lodhi,Balaghat
Balaghat_V032454,Nyazmir Khan,Balaghat
Balaghat_V032455,Kalpana Gopal Wasnik,Balaghat
Balaghat_V032456,Jitendra Meshram,Balaghat
Balaghat_V032457,Dhaneshwar Lilhare,Balaghat
Balaghat_V032458,Darbu Singh Uikey,Balaghat
Balaghat_V032459,Mansingh Bisen,Balaghat
Balaghat_V032460,Bhaiya Balkrishna,Balaghat
Balaghat_V032461,Kishor Samrite,Balaghat
Balaghat_V032462,Ajab Lal,Balaghat
Balaghat_V032463,Kankar Munjare,Balaghat
Balaghat_V032464,Vishveshwar Bhagat,Balaghat
Balaghat_V032465,K. D. Deshmukh,Balaghat
Chhindwara_V032466,Balveer Singh Yadav,Chhindwara
Chhindwara_V032467,Naresh Kumar Yuvnati,Chhindwara
Chhindwara_V032468,Pitram Uikey,Chhindwara
Chhindwara_V032469,Dhanraj Jambhatkar,Chhindwara
Chhindwara_V032470,Nikhilesh Dhurvey,Chhindwara
Chhindwara_V032471,Ramkishan Pal,Chhindwara
Chhindwara_V032472,Pardheshi Hartapsah Tirkam,Chhindwara
Chhindwara_V032473,Amritlal Pathak Raghuvar,Chhindwara
Chhindwara_V032474,Jogilal Irpachi,Chhindwara
Chhindwara_V032475,R.K. Markam,Chhindwara
Chhindwara_V032476,Asharam Dehariya,Chhindwara
Chhindwara_V032477,Pravindra Naurati,Chhindwara
Chhindwara_V032478,Ganaram Uikey,Chhindwara
Chhindwara_V032479,Shoaib Khan,Chhindwara
Chhindwara_V032480,Satap Sha Uikey,Chhindwara
Chhindwara_V032481,Sukman Invati,Chhindwara
Chhindwara_V032482,Dhanpal Bhalavi,Chhindwara
Chhindwara_V032483,Azad Chandrashekher Pandole Samaj Sevak,Chhindwara
Chhindwara_V032484,Kamalnath (Mayawadi-Parasia),Chhindwara
Chhindwara_V032485,Abdul Shamad Khan,Chhindwara
Chhindwara_V032486,Subhash Shukla,Chhindwara
Chhindwara_V032487,Duaram Uikey,Chhindwara
Chhindwara_V032488,Jagdish Bais,Chhindwara
Chhindwara_V032489,Rao Saheb Shinde,Chhindwara
Chhindwara_V032490,Tulsiram Suryawanshi,Chhindwara
Chhindwara_V032491,Manmohan Shah Batti,Chhindwara
Chhindwara_V032492,Marot Rao Khavase,Chhindwara
Chhindwara_V032493,Kamal Nath,Chhindwara
Hoshangabad_V032494,Bharat Kumar Chourey,Hoshangabad
Hoshangabad_V032495,Rakhi Gupta,Hoshangabad
Hoshangabad_V032496,Mohammd Abdulla,Hoshangabad
Hoshangabad_V032497,Hajee Syid Mueen Uddin,Hoshangabad
Hoshangabad_V032498,Rampal,Hoshangabad
Hoshangabad_V032499,Dinesh Kumar Ahirwar,Hoshangabad
Hoshangabad_V032500,Adv.B.M.Kaushik,Hoshangabad
Hoshangabad_V032501,Sudama Prasad,Hoshangabad
Hoshangabad_V032502,Rampal Singh,Hoshangabad
Hoshangabad_V032503,Uday Pratap Singh,Hoshangabad
Vidisha_V032504,Ram Gopal Malviya,Vidisha
Vidisha_V032505,Ganeshram Lodhi,Vidisha
Vidisha_V032506,Harbhajan Jangre,Vidisha
Vidisha_V032507,Rajeshwar Singh Yadav (Rao),Vidisha
Vidisha_V032508,Bhai Munshilal Silawat,Vidisha
Vidisha_V032509,Dr.Premshankar Sharma,Vidisha
Vidisha_V032510,Choudhary Munabbar Salim,Vidisha
Vidisha_V032511,Sushma Swaraj,Vidisha
Bhopal_V032512,Karan Kumar Karosia Urf Karan Jeeja,Bhopal
Bhopal_V032513,Sanjeev Singhal,Bhopal
Bhopal_V032514,Radheshyam Kulaste,Bhopal
Bhopal_V032515,Ramdas Ghosle,Bhopal
Bhopal_V032516,Ahirwar Lakhanlal Purvi,Bhopal
Bhopal_V032517,Ram Sahay Yatri (Shrivastava) Urf Rashtravadi Yatri,Bhopal
Bhopal_V032518,Shahnawaz,Bhopal
Bhopal_V032519,Anil Singh,Bhopal
Bhopal_V032520,Mehdi Sir,Bhopal
Bhopal_V032521,Kapil Dubey,Bhopal
Bhopal_V032522,Amar Singh,Bhopal
Bhopal_V032523,Darshan Singh Rathore,Bhopal
Bhopal_V032524,Rajesh Kumar Yadav,Bhopal
Bhopal_V032525,Mukesh Sen,Bhopal
Bhopal_V032526,Shiv Narayan Singh Bagware,Bhopal
Bhopal_V032527,Dr. Mahesh Yadav 'Aman Gandhi',Bhopal
Bhopal_V032528,Ashok Pawar,Bhopal
Bhopal_V032529,D. C. Gujarkar,Bhopal
Bhopal_V032530,Brajendra Chaturvedi Urf Gappu Chaturvedi,Bhopal
Bhopal_V032531,Mhod. Munawar Khan Kausar,Bhopal
Bhopal_V032532,Er. Ashok Narayan Singh,Bhopal
Bhopal_V032533,Surendra Singh Thakur,Bhopal
Bhopal_V032534,Kailash Joshi,Bhopal
Rajgarh_V032535,Rajesh Rateliya,Rajgarh
Rajgarh_V032536,Balbir Choudhary Patrakar,Rajgarh
Rajgarh_V032537,Shyam Sunder Rathi,Rajgarh
Rajgarh_V032538,Laxman Verma,Rajgarh
Rajgarh_V032539,Inder Sing Lodhi,Rajgarh
Rajgarh_V032540,Shivnarayan Ahirwar,Rajgarh
Rajgarh_V032541,Laxmansingh Aamdor,Rajgarh
Rajgarh_V032542,Lakshman Singh,Rajgarh
Rajgarh_V032543,Narayansingh Amlabe,Rajgarh
Dewas_V032544,Balram Sukhram Kalyane,Dewas
Dewas_V032545,Pro. B.S. Malviya,Dewas
Dewas_V032546,Jayram Solanki,Dewas
Dewas_V032547,Joravar Singh Dudi,Dewas
Dewas_V032548,Thavarsingh,Dewas
Dewas_V032549,Dr. Gangaram Jogchand,Dewas
Dewas_V032550,Mohan Sih Malviya,Dewas
Dewas_V032551,Bhagirath Parihar,Dewas
Dewas_V032552,Thavarchand Gehlot,Dewas
Dewas_V032553,Sajjan Singh Verma,Dewas
Ujjain_V032554,Ashok Narayan,Ujjain
Ujjain_V032555,Indaralal Varma,Ujjain
Ujjain_V032556,Dinesh Jatwa,Ujjain
Ujjain_V032557,Lalchand Berwa Gome,Ujjain
Ujjain_V032558,Madanlal Rajora,Ujjain
Ujjain_V032559,Shivkumar Gaur,Ujjain
Ujjain_V032560,Baboolal Thawaliya,Ujjain
Ujjain_V032561,Dr. Satyanarayan Jatiya,Ujjain
Ujjain_V032562,Guddu Premchand,Ujjain
Mandsour_V032563,Haji Nisar Ahmed Choudhary,Mandsour
Mandsour_V032564,Moinuddin Khan Pathan,Mandsour
Mandsour_V032565,P. Dinesh Nagar,Mandsour
Mandsour_V032566,Kailash Narayan Ratnawat,Mandsour
Mandsour_V032567,Bano Bee,Mandsour
Mandsour_V032568,Shaikh Azizudden Quraishi,Mandsour
Mandsour_V032569,Ram Dayal Gujrati,Mandsour
Mandsour_V032570,Rajendra Singh Gautam,Mandsour
Mandsour_V032571,Bherulal Malviy (Balai),Mandsour
Mandsour_V032572,Laxminarayan Bhagirath Patidar,Mandsour
Mandsour_V032573,Dr. Laxminarayan Pandey,Mandsour
Mandsour_V032574,Meenakshi Natrajan,Mandsour
Ratlam_V032575,Uday Singh Machar,Ratlam
Ratlam_V032576,Jalam Singh Patel,Ratlam
Ratlam_V032577,Kalusingh Bhabhr,Ratlam
Ratlam_V032578,Bhadiya Dabar,Ratlam
Ratlam_V032579,Ramesh Solanki,Ratlam
Ratlam_V032580,Jeevanlal,Ratlam
Ratlam_V032581,Bherusing Damor,Ratlam
Ratlam_V032582,Rameshwor Singar,Ratlam
Ratlam_V032583,Dileepsingh Bhuria,Ratlam
Ratlam_V032584,Kantilal Bhuria,Ratlam
Dhar_V032585,Bapusingh Baghel,Dhar
Dhar_V032586,Ram Singh Patel,Dhar
Dhar_V032587,Karan Singh,Dhar
Dhar_V032588,Khuman Singh Bariya,Dhar
Dhar_V032589,Jitendra Singh Baghel,Dhar
Dhar_V032590,Bhima Bhuriya,Dhar
Dhar_V032591,Madan Bhai Amlawar,Dhar
Dhar_V032592,Hariram Patel Delmiwala,Dhar
Dhar_V032593,Ajay Rawat,Dhar
Dhar_V032594,Mukam Singh Kirade,Dhar
Dhar_V032595,Gajendra Singh Rajukhedi,Dhar
Indore_V032596,Radheshyam Mukati,Indore
Indore_V032597,Ramsingh,Indore
Indore_V032598,Samadhan Naik,Indore
Indore_V032599,Mohan Chouhan Malviya,Indore
Indore_V032600,Ajit Kumar Jain (Patwa),Indore
Indore_V032601,Vishnu Das,Indore
Indore_V032602,Parmanand Metharam Tolani,Indore
Indore_V032603,Chintan Trivedi,Indore
Indore_V032604,Ghanshyam Chandel,Indore
Indore_V032605,Nand Kishore Soni,Indore
Indore_V032606,Shikhar Chand Patodi (Jain),Indore
Indore_V032607,Gajendra Singh Gaur,Indore
Indore_V032608,Sanjay Singh Bhadoriya (Pappu),Indore
Indore_V032609,S. R. Mandloi,Indore
Indore_V032610,Dr. Anita Yadav,Indore
Indore_V032611,Rahim Khan,Indore
Indore_V032612,Satynarayan Patel,Indore
Indore_V032613,Sumitra Mahajan (Tai),Indore
Khargone_V032614,Donger,Khargone
Khargone_V032615,Dayaram Ghisya,Khargone
Khargone_V032616,Fifa Singh Thakur,Khargone
Khargone_V032617,Sakharam Verma,Khargone
Khargone_V032618,Bhagwan Chothiya,Khargone
Khargone_V032619,Gajanan Aapsing Brahmane,Khargone
Khargone_V032620,D.R.Barde,Khargone
Khargone_V032621,Rameshvar Dogareeya Rawat,Khargone
Khargone_V032622,Bhai Kiransingh Badole (Kiresh),Khargone
Khargone_V032623,Balaram Bachchan,Khargone
Khargone_V032624,Makansingh Solanki (Babuji),Khargone
Khandwa_V032625,Haji Noorulla,Khandwa
Khandwa_V032626,Nargis Mousi,Khandwa
Khandwa_V032627,Mohan Ojha Parte,Khandwa
Khandwa_V032628,Abdul Gafur Guddu Pirji,Khandwa
Khandwa_V032629,Habib Surur,Khandwa
Khandwa_V032630,Nathusingh Chauhan,Khandwa
Khandwa_V032631,Ravindra Lal Pare,Khandwa
Khandwa_V032632,Naharsinh Bhai,Khandwa
Khandwa_V032633,Dada Saheb Wamanrao Sasane,Khandwa
Khandwa_V032634,Haji Zakir Hussain Durrany Engineer,Khandwa
Khandwa_V032635,Baba Abdul Hameed,Khandwa
Khandwa_V032636,Nandkumar Sing Chauhan Nandu Bhaiya,Khandwa
Khandwa_V032637,Arun Subhashchandra Yadav,Khandwa
Betul_V032638,Gulabrav,Betul
Betul_V032639,Kadmu Singh Kumare (K.S.Kumare),Betul
Betul_V032640,Imratlal Markam,Betul
Betul_V032641,Sushilkumar Alis Balubhaiyya,Betul
Betul_V032642,Kamal Sing,Betul
Betul_V032643,Kallusingh Uikey,Betul
Betul_V032644,Kadakshing Vadiva,Betul
Betul_V032645,Krishna Gopal Parte,Betul
Betul_V032646,Mangal Singh Lokhande,Betul
Betul_V032647,Motiram Mavase,Betul
Betul_V032648,Dr. Sukhdev Singh Chouhan,Betul
Betul_V032649,Adhivakta Shankar Pendam,Betul
Betul_V032650,Rama Kakodia,Betul
Betul_V032651,Sunil Kumar Kawde,Betul
Betul_V032652,Ojharam Evane,Betul
Betul_V032653,Jyoti Dhurve,Betul
Morena_V032654,Akash Gupta,Morena
Morena_V032655,Anoop Nagar,Morena
Morena_V032656,Manesh Kumar Rawat,Morena
Morena_V032657,Kuldeep Singh,Morena
Morena_V032658,Shakti Singh Tomar,Morena
Morena_V032659,Jayant Singh Tomar,Morena
Morena_V032660,Chhavendra,Morena
Morena_V032661,Visnu Sharma Virthare,Morena
Morena_V032662,Arjun Singh (Pappu Kushwah),Morena
Morena_V032663,Ram Naresh,Morena
Morena_V032664,Satandra Singh (Tony Tomar),Morena
Morena_V032665,None Of The Above,Morena
Morena_V032666,Rajesh Kushwah,Morena
Morena_V032667,Siyaram Singh Choudri,Morena
Morena_V032668,Devendra Kumar Agrval,Morena
Morena_V032669,Dr Govind Singh,Morena
Morena_V032670,Brindawan Singh Sikarwar,Morena
Morena_V032671,Anoop Mishra,Morena
Bhind_V032672,B.S. Thaneswariya,Bhind
Bhind_V032673,Vijaysingh Kori,Bhind
Bhind_V032674,Hakim Singh,Bhind
Bhind_V032675,Anita Hitendra Chaudhary,Bhind
Bhind_V032676,None Of The Above,Bhind
Bhind_V032677,Krishna Devi,Bhind
Bhind_V032678,Phoolsingh Baraiya,Bhind
Bhind_V032679,Manish Katroliya,Bhind
Bhind_V032680,Imarti Devi,Bhind
Bhind_V032681,Dr. Bhagirath Prasad,Bhind
Gwalior_V032682,Geeta Rajput,Gwalior
Gwalior_V032683,Vikas Sharma,Gwalior
Gwalior_V032684,Kishan Lal Kushwah,Gwalior
Gwalior_V032685,Madan Mohan Urf Mohan Singh Tomar,Gwalior
Gwalior_V032686,K. P. Kamte,Gwalior
Gwalior_V032687,Ram Pathwar Kori (Ramsebak),Gwalior
Gwalior_V032688,Prajesh Choudhary,Gwalior
Gwalior_V032689,Comrade Sunil Gopal,Gwalior
Gwalior_V032690,Shiv Singh Kushawah,Gwalior
Gwalior_V032691,Deepak Kumar Bansal Rangwale (Prerak),Gwalior
Gwalior_V032692,Hiraday Narayan Singh Tomar (Guddu),Gwalior
Gwalior_V032693,Captan Babu Lal Goswami,Gwalior
Gwalior_V032694,Narayan Singh Kushwah,Gwalior
Gwalior_V032695,None Of The Above,Gwalior
Gwalior_V032696,C.L. Karodiya (Prijapati),Gwalior
Gwalior_V032697,Asif Khan,Gwalior
Gwalior_V032698,Balwant Singh Kushwah Advocate,Gwalior
Gwalior_V032699,Akhilesh Yadav,Gwalior
Gwalior_V032700,Neelam Agrwal,Gwalior
Gwalior_V032701,Alok Sharma,Gwalior
Gwalior_V032702,Ashok Singh,Gwalior
Gwalior_V032703,Narendra Singh Tomar,Gwalior
Guna_V032704,Anwar Khan,Guna
Guna_V032705,Nand Kishore Tyagi,Guna
Guna_V032706,Narayanrao Gupchup,Guna
Guna_V032707,Chandrapal Singh Tomar,Guna
Guna_V032708,Mahendra Kumar,Guna
Guna_V032709,Girraj Yadav,Guna
Guna_V032710,Shailendra Singh Kushwah,Guna
Guna_V032711,Lalli Ram Rai,Guna
Guna_V032712,None Of The Above,Guna
Guna_V032713,Lakhan Singh Baghel,Guna
Guna_V032714,Jaibhansingh Pawaiya,Guna
Guna_V032715,Jyotiraditya M Scindia,Guna
Sagar_V032716,Kashiram Patel,Sagar
Sagar_V032717,Bharat Sen Advocate,Sagar
Sagar_V032718,Vinay Kumar,Sagar
Sagar_V032719,Mahendra Kumar Choudhary,Sagar
Sagar_V032720,Shitin Keshrwani,Sagar
Sagar_V032721,M. Hanif Qurashi,Sagar
Sagar_V032722,Atul Mishra,Sagar
Sagar_V032723,None Of The Above,Sagar
Sagar_V032724,Saroj Katiyar Kurmi,Sagar
Sagar_V032725,Govind Singh Rajput,Sagar
Sagar_V032726,Laxmi Narayan Yadav,Sagar
Tikamgarh_V032727,Ganesh Kumhar,Tikamgarh
Tikamgarh_V032728,Ahirwar Ramcharan,Tikamgarh
Tikamgarh_V032729,Sheel Chandra Ahirwar,Tikamgarh
Tikamgarh_V032730,Chaturbhuj Snehi,Tikamgarh
Tikamgarh_V032731,Bhagwan Das Banshkar,Tikamgarh
Tikamgarh_V032732,Lakhan Lal Chadhar,Tikamgarh
Tikamgarh_V032733,Ramesh Chand Verma,Tikamgarh
Tikamgarh_V032734,Girdhari Lal Kori,Tikamgarh
Tikamgarh_V032735,None Of The Above,Tikamgarh
Tikamgarh_V032736,Khangar Neeraj,Tikamgarh
Tikamgarh_V032737,Ahirwar Sewak Ram,Tikamgarh
