pc_name,cand_name,partyname,totvotpoll,electors
Vadakara,None Of The Above,NOTA,6107.0,1182504.0
Vadakara,Ali Akbar,AAAP,6245.0,1182504.0
Vadakara,P.Abdul Hameed Master,SDPI,15058.0,1182504.0
Vadakara,Adv.P.Kumarankutty,IND,17229.0,1182504.0
Vadakara,V.K.Sajeevan,BJP,76313.0,1182504.0
Vadakara,Adv.A.N.Shamseer,CPM,413173.0,1182504.0
Vadakara,Mullappally Ramachandran,INC,416479.0,1182504.0
Wayanad,Satheesh Chandran,AITC,741.0,1249420.0
Wayanad,Sinoj A C,IND,1104.0,1249420.0
Wayanad,Sam P Mathew,CPIM,1222.0,1249420.0
Wayanad,Abraham Benhur,IND,1308.0,1249420.0
Wayanad,Vappan,BSP,1317.0,1249420.0
Wayanad,Cleatus,IND,1517.0,1249420.0
Wayanad,Sathyan Puthanveettil,IND,2855.0,1249420.0
Wayanad,Sathyan Thazhemangad,IND,5476.0,1249420.0
Wayanad,Adv. P P A Sageer,AAAP,10684.0,1249420.0
Wayanad,None Of The Above,NOTA,10735.0,1249420.0
Wayanad,Ramla Mampad,WPOI,12645.0,1249420.0
Wayanad,Jaleel Neelambra,SDPI,14327.0,1249420.0
Wayanad,P V Anvar,IND,37123.0,1249420.0
Wayanad,P R Rasmilnath,BJP,80752.0,1249420.0
Wayanad,Sathyan Mokeri,CPI,356165.0,1249420.0
Wayanad,M I Shanavas,INC,377035.0,1249420.0
Kozhikode,Muhammed Riyas,IND,473.0,1182484.0
Kozhikode,Thrissur Nazeer,IND,665.0,1182484.0
Kozhikode,V M Raghavan,IND,964.0,1182484.0
Kozhikode,Velayudhan K.P.,BSP,1909.0,1182484.0
Kozhikode,Vijayaraghavan.K.,IND,1991.0,1182484.0
Kozhikode,M Raghavan,IND,2331.0,1182484.0
Kozhikode,M.Vijayaraghavan,IND,2665.0,1182484.0
Kozhikode,None Of The Above,NOTA,6381.0,1182484.0
Kozhikode,Adv.N.P.Prathap Kumar,IND,6993.0,1182484.0
Kozhikode,Musthafa Kommeri,SDPI,10596.0,1182484.0
Kozhikode,K P Ratheesh,AAAP,13934.0,1182484.0
Kozhikode,C K.Padmanabhan,BJP,115760.0,1182484.0
Kozhikode,A.Vijayaraghavan,CPM,380732.0,1182484.0
Kozhikode,M .K Raghavan,INC,397615.0,1182484.0
Malappuram,Anwar Shakeel Omar,IND,1215.0,1198444.0
Malappuram,Sreedharan,IND,1330.0,1198444.0
Malappuram,Dr. M.V. Ibrahim,IND,1376.0,1198444.0
Malappuram,Gopinathan.N,IND,2491.0,1198444.0
Malappuram,Ilyas,BSP,2745.0,1198444.0
Malappuram,None Of The Above,NOTA,21829.0,1198444.0
Malappuram,Prof. P.Ismail,WPOI,29216.0,1198444.0
Malappuram,Nasarudheen Elamaram,SDPI,47853.0,1198444.0
Malappuram,Adv. N.Sreeprakash,BJP,64705.0,1198444.0
Malappuram,P.K.Sainaba,CPM,242984.0,1198444.0
Malappuram,E. Ahamed,IUML,437723.0,1198444.0
Ponnani,Abdurahiman Vayarakath,IND,1220.0,1180789.0
Ponnani,Abdurahman Vadakkathinakath,IND,2044.0,1180789.0
Ponnani,T.Ayyappan,BSP,2153.0,1180789.0
Ponnani,Bindu M.K.,IND,2261.0,1180789.0
Ponnani,Abdurahiman Varikkottil,IND,2434.0,1180789.0
Ponnani,None Of The Above,NOTA,7494.0,1180789.0
Ponnani,Shylock P.V.,AAAP,9504.0,1180789.0
Ponnani,Abullais.T.P,IND,11034.0,1180789.0
Ponnani,V.T.Ikramul Haque,SDPI,26640.0,1180789.0
Ponnani,K.Narayanan Master,BJP,75212.0,1180789.0
Ponnani,V.Abdurahman,IND,353093.0,1180789.0
Ponnani,E. T. Mohammed Basheer,IUML,378503.0,1180789.0
Palakkad,Pradeep,IND,770.0,1208726.0
Palakkad,Aboobakker Sidhikh,AITC,828.0,1208726.0
Palakkad,C.K. Ramakrishnan,IND,1092.0,1208726.0
Palakkad,Abhimod,IND,1231.0,1208726.0
Palakkad,Sreejith,IND,1416.0,1208726.0
Palakkad,V S Shanavas,IND,1946.0,1208726.0
Palakkad,Hari Arumbil,BSP,1963.0,1208726.0
Palakkad,Rajesh S,SHS,2654.0,1208726.0
Palakkad,Veerendrakumar O P,IND,3946.0,1208726.0
Palakkad,B Padmanabhan,AAAP,4933.0,1208726.0
Palakkad,Thennilapuram Radhakrishnan,WPOI,8667.0,1208726.0
Palakkad,None Of The Above,NOTA,11291.0,1208726.0
Palakkad,E S Khaja Hussain,SDPI,12504.0,1208726.0
Palakkad,Sobhasurendran,BJP,136587.0,1208726.0
Palakkad,M P Veerendrakumar,SJD,307597.0,1208726.0
Palakkad,M B Rajesh,CPM,412897.0,1208726.0
Alathur ,Krishnankutty V,IND,932.0,1216351.0
Alathur ,A Biju,IND,1692.0,1216351.0
Alathur ,Vijayan Ambalakkad,IND,2102.0,1216351.0
Alathur ,R Biju,IND,2159.0,1216351.0
Alathur ,K Biju,IND,2911.0,1216351.0
Alathur ,K S Velayudhan,IND,4392.0,1216351.0
Alathur ,Premakumari,BSP,4436.0,1216351.0
Alathur ,Albin M U,IND,5260.0,1216351.0
Alathur ,Krishnan Eranhikkal,SDPI,7820.0,1216351.0
Alathur ,None Of The Above,NOTA,21417.0,1216351.0
Alathur ,Shaju Mon Vattekkad,BJP,87803.0,1216351.0
Alathur ,Sheeba,INC,374496.0,1216351.0
Alathur ,P.K.Biju,CPM,411808.0,1216351.0
Thrissur,Jiju Cheenikkal,IND,450.0,1275288.0
Thrissur,Soman Pillai,igp,546.0,1275288.0
Thrissur,M. Narayanankutty (M. N. Kutty),IND,616.0,1275288.0
Thrissur,Haji Moideen Shah,JD(U),659.0,1275288.0
Thrissur,K.Sivaraman,CPIM,718.0,1275288.0
Thrissur,Maniyangattil Sukumaran,IND,949.0,1275288.0
Thrissur,Adv. A. Jayaram,BSP,2110.0,1275288.0
Thrissur,Jasminsha,IND,3959.0,1275288.0
Thrissur,T. L. Santhosh,IND,6044.0,1275288.0
Thrissur,Sufeera K. P.,SDPI,6894.0,1275288.0
Thrissur,None Of The Above,NOTA,10050.0,1275288.0
Thrissur,Sarah Joseph,AAAP,44638.0,1275288.0
Thrissur,K.P. Sreesan,BJP,102681.0,1275288.0
Thrissur,K. P. Dhanapalan,INC,350982.0,1275288.0
Thrissur,C. N. Jayadevan,CPI,389209.0,1275288.0
Chalakudy,Annamma Joy,AITC,862.0,1150497.0
Chalakudy,T D Baburajan,IND,900.0,1150497.0
Chalakudy,Jayan Konikara,CPIM,932.0,1150497.0
Chalakudy,Saji Thuruthikunnel,SHS,1114.0,1150497.0
Chalakudy,Edappally Basheer,IND,1346.0,1150497.0
Chalakudy,Abdul Kareem,IND,1376.0,1150497.0
Chalakudy,M G Purushothaman,BSP,1942.0,1150497.0
Chalakudy,Jaison Panikulangara,IND,2052.0,1150497.0
Chalakudy,Vincent,IND,4596.0,1150497.0
Chalakudy,None Of The Above,NOTA,10552.0,1150497.0
Chalakudy,K. Ambujakshan,WPOI,12942.0,1150497.0
Chalakudy,Shafeer Muhammed,SDPI,14386.0,1150497.0
Chalakudy,K M Noordeen,AAAP,35189.0,1150497.0
Chalakudy,Adv. B. Gopalakrishnan,BJP,92848.0,1150497.0
Chalakudy,P C Chacko,INC,344556.0,1150497.0
Chalakudy,Innocent,IND,358440.0,1150497.0
Ernakulam,Krishnankutty M.K.,CPIM,950.0,1156492.0
Ernakulam,Juno John Baby,IND,1080.0,1156492.0
Ernakulam,Anil Kumar,IND,1180.0,1156492.0
Ernakulam,Adv. Radhakrishnan P T,IND,2104.0,1156492.0
Ernakulam,N J Pious,IND,2344.0,1156492.0
Ernakulam,Densil Mendez,JD(U),2630.0,1156492.0
Ernakulam,K C Karthikeyan,BSP,2685.0,1156492.0
Ernakulam,Kishore,IND,5011.0,1156492.0
Ernakulam,P.D. Chandrabhanu,SRP,6156.0,1156492.0
Ernakulam,Rajaneesh Babu,IND,8246.0,1156492.0
Ernakulam,None Of The Above,NOTA,9735.0,1156492.0
Ernakulam,Zulficar Ali,SDPI,14825.0,1156492.0
Ernakulam,K.V. Bhaskaran,IND,22733.0,1156492.0
Ernakulam,Anita Pratap,AAAP,51517.0,1156492.0
Ernakulam,A.N. Radhakrishnan,BJP,99003.0,1156492.0
Ernakulam,Dr. Christy Fernandez,IND,266794.0,1156492.0
Ernakulam,Prof. K.V. Thomas,INC,353841.0,1156492.0
Idukki,Adv.Chittoor Rajamannar,IND,415.0,1158735.0
Idukki,Biju Joseph,IND,493.0,1158735.0
Idukki,P.C.Jolly,IND,550.0,1158735.0
Idukki,Anish Mariyil,IND,629.0,1158735.0
Idukki,James Joseph,IND,1158.0,1158735.0
Idukki,Shoby Joseph,IND,1179.0,1158735.0
Idukki,Somini Prabhakaran,IND,1925.0,1158735.0
Idukki,Appanchira Ponnappan,BSP,2477.0,1158735.0
Idukki,Joice George,IND,3057.0,1158735.0
Idukki,T.K.Tomy,CPIM,3971.0,1158735.0
Idukki,Joyce George,IND,6024.0,1158735.0
Idukki,Muhammed Sharafudheen,SDPI,10401.0,1158735.0
Idukki,Silvi Sunil,AAAP,11215.0,1158735.0
Idukki,None Of The Above,NOTA,12338.0,1158735.0
Idukki,Adv.Sabu Varghese,BJP,50438.0,1158735.0
Idukki,Adv.Dean Kuriakose,INC,331477.0,1158735.0
Idukki,Adv.Joice George,IND,382019.0,1158735.0
Kottayam,Praveen K. Mohan,IND,925.0,1161465.0
Kottayam,Sasikkuttan Vakathanam,CPIM,1048.0,1161465.0
Kottayam,James Joseph,IND,1831.0,1161465.0
Kottayam,Ratheesh Perumal,IND,2157.0,1161465.0
Kottayam,N.K.Biju,SUCI,2879.0,1161465.0
Kottayam,Roy Arackal,SDPI,3513.0,1161465.0
Kottayam,Sreeni K. Jacob,BSP,6732.0,1161465.0
Kottayam,None Of The Above,NOTA,14024.0,1161465.0
Kottayam,Adv.Anil Aikkara,AAAP,26381.0,1161465.0
Kottayam,Adv.Noble Mathew,IND,44357.0,1161465.0
Kottayam,Adv.Mathew T. Thomas,JD(S),303595.0,1161465.0
Kottayam,Jose K. Mani,KEC(M),424194.0,1161465.0
Alappuzha,M M Paulose,IND,402.0,1271324.0
Alappuzha,Jayachandran Sarasamma,IND,481.0,1271324.0
Alappuzha,S.B.Basheer,IND,709.0,1271324.0
Alappuzha,T S Balakrishnan,IND,1363.0,1271324.0
Alappuzha,Chandrababu G,IND,1615.0,1271324.0
Alappuzha,Venugopal P C,IND,3149.0,1271324.0
Alappuzha,P V Natesan,BSP,3385.0,1271324.0
Alappuzha,Adv.M.A.Bindu,SUCI,5921.0,1271324.0
Alappuzha,D Mohanan,AAAP,9414.0,1271324.0
Alappuzha,Thulaseedharan Pallickal,SDPI,10993.0,1271324.0
Alappuzha,None Of The Above,NOTA,11338.0,1271324.0
Alappuzha,Prof.A.V.Thamarakshan,RSPK(B),43051.0,1271324.0
Alappuzha,C B Chandrababu,CPM,443118.0,1271324.0
Alappuzha,K C Venugopal,INC,462525.0,1271324.0
Mavelikkara ,Piravathoor Sreedharan,IND,1207.0,1252668.0
Mavelikkara ,Pallickal Surendran,IND,1486.0,1252668.0
Mavelikkara ,Adv.P.K.Jayakrishnan,BSP,3603.0,1252668.0
Mavelikkara ,Sasikala K S,SUCI,4736.0,1252668.0
Mavelikkara ,N Sadanandan,AAAP,7753.0,1252668.0
Mavelikkara ,Jyothish Perumpulickal,SDPI,8946.0,1252668.0
Mavelikkara ,None Of The Above,NOTA,9459.0,1252668.0
Mavelikkara ,Adv.P.Sudheer,BJP,79743.0,1252668.0
Mavelikkara ,Chengara Surendran,CPI,369695.0,1252668.0
Mavelikkara ,Kodikunnil Suresh,INC,402432.0,1252668.0
Pathanamthitta,Mathew Parey,IND,384.0,1323906.0
Pathanamthitta,Lalitha Malayalappuzha,IND,460.0,1323906.0
Pathanamthitta,Sabukutty Joy (Sabu Puthuchira),SLAP,682.0,1323906.0
Pathanamthitta,Ajith Kumar K. K,IND,748.0,1323906.0
Pathanamthitta,Pushpangathan,IND,953.0,1323906.0
Pathanamthitta,Shilvin Kottackakathu,IND,1005.0,1323906.0
Pathanamthitta,S Radhakrishnan,IND,1021.0,1323906.0
Pathanamthitta,Aleyamma Varghese,AITC,1236.0,1323906.0
Pathanamthitta,S Radhamani,SUCI,2901.0,1323906.0
Pathanamthitta,Santhosh Kumar,IND,4847.0,1323906.0
Pathanamthitta,Seleena Prakkanam,BSP,10384.0,1323906.0
Pathanamthitta,Mansoor Thengana,SDPI,11353.0,1323906.0
Pathanamthitta,Peelipose,IND,16493.0,1323906.0
Pathanamthitta,None Of The Above,NOTA,16538.0,1323906.0
Pathanamthitta,M T Remesh,BJP,138954.0,1323906.0
Pathanamthitta,Adv. Peelipose Thomas,IND,302651.0,1323906.0
Pathanamthitta,Anto Antony,INC,358842.0,1323906.0
Kollam,A. Josekutty,IND,1702.0,1219415.0
Kollam,C. Indulal Ex-Service Man,IND,1709.0,1219415.0
Kollam,R. Premachandran,IND,2808.0,1219415.0
Kollam,K. Bhaskaran,IND,3108.0,1219415.0
Kollam,V.S. Premachandran,IND,3333.0,1219415.0
Kollam,M. Baby,IND,3364.0,1219415.0
Kollam,Adv.S.Prahladan,BSP,4266.0,1219415.0
Kollam,None Of The Above,NOTA,7876.0,1219415.0
Kollam,A.K.Salahudeen,SDPI,12812.0,1219415.0
Kollam,P.M. Velayudhan,BJP,58671.0,1219415.0
Kollam,M.A. Baby,CPM,370879.0,1219415.0
Kollam,N.K.Premachandran,RSP,408528.0,1219415.0
Attingal,Adv.M. R.Sarin,JD(U),576.0,1251398.0
Attingal,Vivekanandan,IND,615.0,1251398.0
Attingal,Sureshkumar Thonnakkal,IND,647.0,1251398.0
Attingal,Adv. Chirayinkeezhu Gopinathan,RPI(A),736.0,1251398.0
Attingal,Irinchayam Suresh,IND,1052.0,1251398.0
Attingal,Sambath Anilkumar,IND,2221.0,1251398.0
Attingal,Das K Varkala,IND,2375.0,1251398.0
Attingal,Sunilkrishnan,IND,3850.0,1251398.0
Attingal,Hariharan K S,IND,4064.0,1251398.0
Attingal,Priya Sunil,WPOI,4862.0,1251398.0
Attingal,Vakkom G Ajith,SHS,5511.0,1251398.0
Attingal,None Of The Above,NOTA,6924.0,1251398.0
Attingal,Anil Kumar N S,BSP,8586.0,1251398.0
Attingal,M.K.Manoj Kumar,SDPI,11225.0,1251398.0
Attingal,Girija Kumari.S,BJP,90528.0,1251398.0
Attingal,Adv.Bindhu Krishna,INC,323100.0,1251398.0
Attingal,Dr.A .Sampath,CPM,392478.0,1251398.0
Thiruvananthapuram,Thomas Joseph,RPI(A),261.0,1272748.0
Thiruvananthapuram,R Chandrika Kattakada,RPI,292.0,1272748.0
Thiruvananthapuram,O V Sreedath,SRP,356.0,1272748.0
Thiruvananthapuram,Anil Kumar Y,IND,371.0,1272748.0
Thiruvananthapuram,V S Jayakumar,IND,447.0,1272748.0
Thiruvananthapuram,George Mankidiyil,IND,843.0,1272748.0
Thiruvananthapuram,Adv. Perurkada Harikumar,SHS,902.0,1272748.0
Thiruvananthapuram,Father Stephen,IND,1271.0,1272748.0
Thiruvananthapuram,M.Shajar Khan,SUCI,1689.0,1272748.0
Thiruvananthapuram,Kunnukuzhi S Mani,IND,1716.0,1272748.0
Thiruvananthapuram,Syamalakumari,IND,1851.0,1272748.0
Thiruvananthapuram,Jain Wilson,IND,2103.0,1272748.0
Thiruvananthapuram,O M Jyotheendra Nath,IND,2448.0,1272748.0
Thiruvananthapuram,J Sudhakaran,BSP,3260.0,1272748.0
Thiruvananthapuram,None Of The Above,NOTA,3346.0,1272748.0
Thiruvananthapuram,Benet Babu Benjamin,IND,4229.0,1272748.0
Thiruvananthapuram,Kunnil Shajahan,SDPI,4820.0,1272748.0
Thiruvananthapuram,Ajit Joy,AAAP,14153.0,1272748.0
Thiruvananthapuram,Doctor Bennet Abraham,CPI,248941.0,1272748.0
Thiruvananthapuram,O Rajagopal,BJP,282336.0,1272748.0
Thiruvananthapuram,Dr. Shashi Tharoor,INC,297806.0,1272748.0
Lakshadweep,Mohammed Koya Kunnamkalam,Independents,6786.0,19471.0
Lakshadweep,Muhammed Sayeed Padannatha,Indian National Congress,9600.0,19471.0
Lakshadweep,Amanulla Baliapathoda,Indian Natioanl Congress (I),685.0,20117.0
Lakshadweep,Mohammed Koya Kunnamkalam,Janta Party,7069.0,20117.0
Lakshadweep,Muhammad Sayeed Padannatha,Indian National Congress (U),10018.0,20117.0
Lakshadweep,Mohammadkoya Kunnamakulam,Independent,8662.0,21964.0
Lakshadweep,Mohammad Sayeed Padannatha,Indian National Congress,10361.0,21964.0
Lakshadweep,Mohammed Koya Kunnamkulam,Independent,12167.0,30069.0
Lakshadweep,P. M. Sayeed,Indian National Congress,13323.0,30069.0
Lakshadweep,Mohammed Koya Kunnamkulam,Janata Dal,12520.0,31665.0
Lakshadweep,P.M. Sayeed,Indian National Congress,12801.0,31665.0
Lakshadweep,Mohammedkoya Kunnamkulam,Janata Dal,14577.0,34111.0
Lakshadweep,P M Sayeed,Indian National Congress,15611.0,34111.0
Lakshadweep,Dr. Mahammed Koya Kunnamkulam,Janata Dal,15050.0,36738.0
Lakshadweep,P.M. Sayeed,Indian National Congress,16014.0,36738.0
Lakshadweep,Ameer Biyyammada,Independent,281.0,37619.0
Lakshadweep,Hussain Faburikage,Janata Dal (Secular),542.0,37619.0
Lakshadweep,Dr. K.P. Muthukoya,Janata Dal (United),12924.0,37619.0
Lakshadweep,P.M. Sayeed,Indian National Congress,16113.0,37619.0
Lakshadweep,Ameer Puthiyathanoda,SP,229.0,39033.0
Lakshadweep,E. P. Attakoya Thangal,JP,468.0,39033.0
Lakshadweep,P. M. Sayeed,INC,15526.0,39033.0
Lakshadweep,Dr. P. Pookunhikoya,JD(U),15597.0,39033.0
Lakshadweep,Dr. K. P. Muthukoya,Bharatiya Janata Party,245.0,45983.0
Lakshadweep,M.K. Lukmanul Hakeem,Communist Party Of India (Marxist),467.0,45983.0
Lakshadweep,Dr. Pookunhikoya,Nationalist Congress Party,18294.0,45983.0
Lakshadweep,Hamdullah Sayeed,Indian National Congress,20492.0,45983.0
Lakshadweep,None Of The Above,NOTA,123.0,49922.0
Lakshadweep,Najmudheen C.T,CPI,181.0,49922.0
Lakshadweep,M.P. Sayed Mohammed Koya,BJP,187.0,49922.0
Lakshadweep,Dr.Abdul Muneer,CPM,465.0,49922.0
Lakshadweep,Komalam Koya,SP,488.0,49922.0
Lakshadweep,Hamdullah Sayeed,INC,20130.0,49922.0
Lakshadweep,Mohammed Faizal P.P.,NCP,21665.0,49922.0
Morena,Bhagri,Independents,5820.0,588278.0
Morena,Budhram,Indian National Congress,91655.0,588278.0
Morena,Chhabiram Argal,Bharatiya Lok Dal,172959.0,588278.0
Bhind,Durgpal Singh,Independents,3716.0,649212.0
Bhind,Ram Kamal Das,Independents,5500.0,649212.0
Bhind,Raghav Ram,Indian National Congress,80373.0,649212.0
Bhind,Raghubir Singh Machhand,Bharatiya Lok Dal,241267.0,649212.0
Gwalior,Madan Lal 'Dharti Pakad',Independents,5921.0,587078.0
Gwalior,Kailash Narayan Sharma,Independents,9309.0,587078.0
Gwalior,Ramchandra Sarvate,Communist Party Of India,23639.0,587078.0
Gwalior,Sumer Singh,Indian National Congress,67646.0,587078.0
Gwalior,Narayan Krishna Shejwalker,Bharatiya Lok Dal,219838.0,587078.0
Guna,Bundel Singh Majbut Singh,Independents,6811.0,634123.0
Guna,Babu Lal Mishri Lal,Independents,9460.0,634123.0
Guna,Savarkar Vikram Narayanrao,Independents,11458.0,634123.0
Guna,Gurbakhsh Singh Thakur Singh,Bharatiya Lok Dal,108062.0,634123.0
Guna,Madhav Rao Scindia,Independents,184513.0,634123.0
Sagar,Dhani Ram,Independents,7006.0,539534.0
Sagar,Sahodra Bai Rai,Indian National Congress,104993.0,539534.0
Sagar,Narmada Prasad Rai,Bharatiya Lok Dal,173922.0,539534.0
Khajuraho,Shiva Narain Khare,Indian National Congress,82856.0,666008.0
Khajuraho,Laxmi Narain Nayak,Bharatiya Lok Dal,244641.0,666008.0
Damoh,Vithal Bhai Lallu Bhai Patel,Indian National Congress,98032.0,624578.0
Damoh,Narendra Singh Yadvendra Singh,Bharatiya Lok Dal,247451.0,624578.0
Satna,Santosh Kumar Jain,Independents,3425.0,593300.0
Satna,Ram Chandra Bajpai,Indian National Congress,97361.0,593300.0
Satna,Sukhendra Singh,Bharatiya Lok Dal,249938.0,593300.0
Rewa,Narhari Pratap Singh,Independents,9858.0,659111.0
Rewa,Bhupendra Kumar Dwivedi,Independents,10497.0,659111.0
Rewa,Maha Martand Singh,Independents,169941.0,659111.0
Rewa,Yammuna Prasad,Bharatiya Lok Dal,176634.0,659111.0
Sidhi,Chhatrapati Singh,Independents,4169.0,590957.0
Sidhi,Kashi Prasad,Independents,4216.0,590957.0
Sidhi,Randaman Singh,Independents,7627.0,590957.0
Sidhi,Lalit,Independents,30184.0,590957.0
Sidhi,Rana Bahadur Singh,Indian National Congress,65495.0,590957.0
Sidhi,Surya Narayan Singh,Bharatiya Lok Dal,141968.0,590957.0
Shahdol,Dhanshah Pradhan,Indian National Congress,68093.0,580106.0
Shahdol,Dalpat Singh Paraste,Bharatiya Lok Dal,164652.0,580106.0
Surguja,Babunath,Indian National Congress,65769.0,549984.0
Surguja,Larang Sai,Bharatiya Lok Dal,165952.0,549984.0
Raigarh,Marsel Tete,Independents,35026.0,534616.0
Raigarh,Ummed Singh,Indian National Congress,96762.0,534616.0
Raigarh,Narhari Prasad Sukhdeo Sai,Bharatiya Lok Dal,116574.0,534616.0
Janjgir,Beniram Sahu,Independents,5196.0,581342.0
Janjgir,Lal Kishan Paswan,Independents,17875.0,581342.0
Janjgir,Ramgopal Tiwari,Indian National Congress,105096.0,581342.0
Janjgir,Madan Bhaiya,Bharatiya Lok Dal,118665.0,581342.0
Bilaspur,Ashok Rao,Indian National Congress,137212.0,546085.0
Bilaspur,Niranjan Prasad Kesharwani,Bharatiya Lok Dal,150039.0,546085.0
Sarangarh,Gondil Prasad Anuragi,Indian National Congress,103854.0,628243.0
Sarangarh,Govind Ram Miri,Bharatiya Lok Dal,116030.0,628243.0
Raipur,Bhishmadeo Nakul,Independents,17260.0,519086.0
Raipur,Vidyacharan Shukla,Indian National Congress,102684.0,519086.0
Raipur,Purushottam Lal Kaushik,Bharatiya Lok Dal,186296.0,519086.0
Mahasamund,Gunnidhilal Agrawal,Independents,5388.0,567454.0
Mahasamund,Rupsingh Bulwa,Independents,13840.0,567454.0
Mahasamund,Shrikrishna Agrawal,Indian National Congress,102527.0,567454.0
Mahasamund,Brijlal Verma,Bharatiya Lok Dal,182054.0,567454.0
Kanker,Bhausingh Manjhi,Independents,5546.0,546877.0
Kanker,Arvind Bishram,Indian National Congress,97615.0,546877.0
Kanker,Aghansingh,Bharatiya Lok Dal,151392.0,546877.0
Bastar,Aitu Gulodi,Independents,8479.0,495505.0
Bastar,Mahendra Kumar Karma,Independents,28450.0,495505.0
Bastar,Lambodar Baliyar,Indian National Congress,50953.0,495505.0
Bastar,Drigpal Shah Keshri Shah,Bharatiya Lok Dal,101007.0,495505.0
Durg,Aeltemesh M. M. Rein,Independents,3201.0,602735.0
Durg,Ramsingh Kurre,Independents,3615.0,602735.0
Durg,Ramyagya,Independents,4531.0,602735.0
Durg,Sambal Chakravarti,Communist Party Of India,8226.0,602735.0
Durg,P. K. Maheshkar,Independents,12409.0,602735.0
Durg,Chandoolal Chandrakar,Indian National Congress,126347.0,602735.0
Durg,Mohan Bhaiya,Bharatiya Lok Dal,177922.0,602735.0
Rajnandgaon,Lakhan Shah Kunjam,Independents,6721.0,539946.0
Rajnandgaon,Ram Sahai Pandey,Indian National Congress,90543.0,539946.0
Rajnandgaon,Madan Tiwary,Bharatiya Lok Dal,178476.0,539946.0
Balaghat,Rawanlal Dhedya,Independents,809.0,546723.0
Balaghat,Basantlal Nagpure,Independents,1276.0,546723.0
Balaghat,Mohanlal Saulakhe,Independents,1734.0,546723.0
Balaghat,Amarsingh Jalansingh,Independents,1921.0,546723.0
Balaghat,Puran Ganpat,Independents,2698.0,546723.0
Balaghat,Ram Prasad Umare Namdeo,Independents,4425.0,546723.0
Balaghat,Zummaklal Kishor,Independents,6352.0,546723.0
Balaghat,Ramcharan Bhanware,Independents,8276.0,546723.0
Balaghat,Chintaman Rao Gautam,Indian National Congress,104272.0,546723.0
Balaghat,Kacharu Lal Hemraj Jain,Republician Party Of India (Khobragade),153980.0,546723.0
Mandla,Mangru Ganoo Uikey,Indian National Congress,53847.0,497295.0
Mandla,Shyamlal Dhurve,Bharatiya Lok Dal,126646.0,497295.0
Jabalpur,Mahadeo Prasad Mishra Manishi,Independents,7220.0,587198.0
Jabalpur,Mahendra Bajpai,Independents,8751.0,587198.0
Jabalpur,Jagdish Narain Awasthy,Indian National Congress,118625.0,587198.0
Jabalpur,Sharad Yadav,Bharatiya Lok Dal,194516.0,587198.0
Seoni,Israr Ali Sultan Ali,Independents,9259.0,552085.0
Seoni,Thakur Raghuraj Sing,Indian National Congress,103562.0,552085.0
Seoni,Nirmal Chandra Jain,Bharatiya Lok Dal,157123.0,552085.0
Chhindwara,Vasantrao Shivajee,Independents,6370.0,514364.0
Chhindwara,Prashant Kumar N. H. Banerjee,Independents,24150.0,514364.0
Chhindwara,Pratulchandra Dwivedi,Bharatiya Lok Dal,97027.0,514364.0
Chhindwara,Gargishankar Ramkrishna Mishra,Indian National Congress,99396.0,514364.0
Betul,Abdul Razzak Mohd. Akbar Shah,Independents,3869.0,504032.0
Betul,Dharmendra Kumar Hari Datt,Independents,5144.0,504032.0
Betul,Deshpande Vishya Dhar Laxman,Independents,9304.0,504032.0
Betul,Dinkarrao Babulal,Independents,11587.0,504032.0
Betul,Narendra Kumar Salve,Indian National Congress,81737.0,504032.0
Betul,Subhash Chandra Ahuja,Bharatiya Lok Dal,108660.0,504032.0
Hoshangabad,Choudhary Nitiraj Singh Daulat Singh,Indian National Congress,100425.0,561979.0
Hoshangabad,Kamath Hari Vishnu,Bharatiya Lok Dal,208596.0,561979.0
Bhopal,Babulal Sangode,Independents,11163.0,616993.0
Bhopal,Shankar Dayal Sharma,Indian National Congress,122497.0,616993.0
Bhopal,Arif Beg,Bharatiya Lok Dal,231023.0,616993.0
Vidisha,Shakiluddin,Independents,3123.0,587424.0
Vidisha,Babulal Sahu,Independents,4374.0,587424.0
Vidisha,Radheyshyam,Independents,15664.0,587424.0
Vidisha,Gufran Md. Azam,Indian National Congress,94542.0,587424.0
Vidisha,Raghavji,Bharatiya Lok Dal,218276.0,587424.0
Rajgarh,Mohan Singh Raghunath Singh,Independents,5322.0,577412.0
Rajgarh,Kanhiyalal Bhura Bhai,Indian National Congress,75043.0,577412.0
Rajgarh,Pandit Vashant Kumar Ram Krishna,Bharatiya Lok Dal,226578.0,577412.0
Shajapur,Babulal Malviya,Independents,5947.0,580748.0
Shajapur,Bapulal Malviya,Indian National Congress,153995.0,580748.0
Shajapur,Phool Chand Verma,Bharatiya Lok Dal,238787.0,580748.0
Khandwa,Gangacharan Dixit,Indian National Congress,128008.0,524670.0
Khandwa,Parmanand Thakurdas Govindjiwala,Bharatiya Lok Dal,182031.0,524670.0
